id,משרד,תאריך,כותרת,תקציר,סוג מקור,נושאים,רמת כיסוי,URL
act-publications-sec-33-procedure_for_processing_requests_in_buffer_areas,sec-33,2024-02-14,נוהל טיפול בבקשות באזורי חיץ,פרסום רשמי של משרד החקלאות וביטחון המזון באתר gov.il (נהלים רגולטוריים). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/procedure_for_processing_requests_in_buffer_areas
act-publications-sec-39-14022024_1,sec-39,2024-02-14,החלטת המועצה לשידורי כבלים ולשידורי לוויין מספר 1-1/2024 מיום 8.2.2024 בעניין: הזמנה להצגת עמדות בעניין השלמת חובות הפקה מקומית של בעל הרישיון לשידורי טלוויזיה באמצעות לוויין לאחר תום תקופת הרישיון,פרסום רשמי של משרד התקשורת באתר gov.il (החלטות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/14022024_1
act-publications-sec-5-regulation_cmisa_5,sec-5,2024-02-07,סך נכסי החיסכון לטווח ארוך,"פרסום רשמי של רשות שוק ההון, ביטוח וחיסכון באתר gov.il (חוזרים ונהלים). התוכן המלא בקישור המקור.",government_page,,direct,https://www.gov.il/he/departments/policies/regulation_cmisa_5
act-publications-sec-68-bringing_foreign_workers_industry_update,sec-68,2024-02-06,הבאת עובדים זרים בענף התעשייה - עדכון,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מידע למעסיקים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bringing_foreign_workers_industry_update
act-publications-sec-7-news5224,sec-7,2024-02-04,הוראת שעה: פעילויות שגרה בצל המלחמה - הארכה מס' 8,פרסום רשמי של שירות בתי הסוהר באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,emergency,direct,https://www.gov.il/he/departments/policies/news5224
act-publications-sec-6-eilat_beaches,sec-6,2024-02-01,מסמך מדיניות לחופי אילת,פרסום רשמי של מינהל התכנון באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/eilat_beaches
act-publications-sec-68-depositing_wages_foreign_agricultural_workers_bank_accounts_israel,sec-68,2024-02-01,הפקדת שכר עובדי חקלאות זרים בחשבונות בנק בישראל,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מידע למעסיקים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/depositing_wages_foreign_agricultural_workers_bank_accounts_israel
act-publications-sec-68-cancel_israeli_citizenship_obtained_basis_false_information,sec-68,2024-01-31,נוהל הטיפול בביטול אזרחות ישראלית שהתקבלה על בסיס פרטים כוזבים,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/cancel_israeli_citizenship_obtained_basis_false_information
act-publications-sec-33-work_order_avocdo_export,sec-33,2024-01-30,הוראת עבודה לביקורת אבוקדו לייצוא,פרסום רשמי של משרד החקלאות וביטחון המזון באתר gov.il (נהלים רגולטוריים). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/work_order_avocdo_export
act-publications-sec-33-nohal-rifim-2024,sec-33,2024-01-29,"נוהל 0.1.3 - הרופא הווטרינר המפקח, דרישות לתפקיד הפיקוח ומהלך ההכשרה",פרסום רשמי של משרד החקלאות וביטחון המזון באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/nohal-rifim-2024
act-publications-sec-68-bringing_foreign_workers_industry,sec-68,2024-01-29,הבאת עובדים זרים בענף התעשייה,"פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (חוזרים והוראות מנכ""ל). התוכן המלא בקישור המקור.",government_page,,direct,https://www.gov.il/he/departments/policies/bringing_foreign_workers_industry
act-publications-sec-68-employment_permits_foreigners_welfare_ministry_dormitories,sec-68,2024-01-29,מועד נוסף להגשת בקשות להיתרי העסקת זרים בהתאם לאמות מידה קיימות עבור מעונות משרד הרווחה המטפלים בזקנים תשושים,"פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (חוזרים והוראות מנכ""ל). התוכן המלא בקישור המקור.",government_page,,direct,https://www.gov.il/he/departments/policies/employment_permits_foreigners_welfare_ministry_dormitories
act-publications-sec-5-procedures-280124-1,sec-5,2024-01-28,עדכונים במערכת ההרשאות לפרויקט חשבוניות ישראל,פרסום רשמי של רשות המסים בישראל באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/procedures-280124-1
act-publications-sec-33-guidelinessubmittingdrainageplan,sec-33,2024-01-25,"הנחיות להגשת תכנית ניקוז מקוונת במערכת מבא""ת",פרסום רשמי של משרד החקלאות וביטחון המזון באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/guidelinessubmittingdrainageplan
act-publications-sec-5-procedures-230124,sec-5,2024-01-23,הבהרה לעניין פיצוי בגין אבדן דמי שכירות למשכיר ודיור חלופי לשוכרים בקשר לדירות מגורים ביישובים שפונו,פרסום רשמי של רשות המסים בישראל באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/procedures-230124
act-publications-sec-33-agrovoltaic_projects_and_agricultural_settlement_law_clarifications,sec-33,2024-01-21,מיזמי אגרו וולטאי וחוק ההתיישבות החקלאית - הבהרה,פרסום רשמי של משרד החקלאות וביטחון המזון באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/agrovoltaic_projects_and_agricultural_settlement_law_clarifications
act-publications-sec-33-application_forms_for_permit_extraordinary_use_herding_of_sheep,sec-33,2024-01-21,טפסי בקשה להיתר לשימוש חורג - רעיית שלפים,פרסום רשמי של משרד החקלאות ופיתוח הכפר באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/application_forms_for_permit_extraordinary_use_herding_of_sheep
act-publications-sec-7-news22012024,sec-7,2024-01-21,הוראת שעה: צמצום פעילויות שגרה בעת מלחמה - הארכה מס' 7,פרסום רשמי של שירות בתי הסוהר באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,emergency; regulation,direct,https://www.gov.il/he/departments/policies/news22012024
act-publications-sec-39-18012024,sec-39,2024-01-18,הודעה על דחיית מועד תשלום אגרה בעד רישיון ובעד הקצאת תדרים חדשים לתחנות החד-מגמיות (סימפלקס) ולעסקי ממסרים – כיתות כוננות – עדכון,פרסום רשמי של משרד התקשורת באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/18012024
act-publications-economy-work-flow-continuing-community-committee,economy,2024-01-17,סדרי עבודה של וועדה ליישובים קהילתיים המשכיים,פרסום רשמי של משרד הכלכלה והתעשייה באתר gov.il (נהלים רגולטוריים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/work-flow-continuing-community-committee
act-publications-sec-68-allocation_agri_2024,sec-68,2024-01-17,רשימת ההקצאות להעסקת עובדים זרים בענף החקלאות לשנת 2024,"פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (חוזרים והוראות מנכ""ל). התוכן המלא בקישור המקור.",government_page,,direct,https://www.gov.il/he/departments/policies/allocation_agri_2024
act-publications-sec-7-procedure26,sec-7,2024-01-17,נוהל פנייה לרשות הארצית לכבאות והצלה בקשר למיזמי תשתית,פרסום רשמי של כבאות והצלה לישראל באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,infrastructure; regulation,direct,https://www.gov.il/he/departments/policies/procedure26
act-publications-sec-5-reinst-02-2024,sec-5,2024-01-16,הוראת ביצוע מיסוי מקרקעין מספר 2/2024 - עדכון הסכומים בחוק מיסוי מקרקעין ותקנות מס רכישה,פרסום רשמי של רשות המסים בישראל באתר gov.il (הוראות ביצוע). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/reinst-02-2024
act-publications-sec-68-submitting_employee_employment_applications_in_eilat_2024,sec-68,2024-01-15,פתיחת אפשרות להגשת בקשות להעסקת עובדים ירדנים בענף הבניין באזור אילת,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מידע למעסיקים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/submitting_employee_employment_applications_in_eilat_2024
